Object Type	PID	Title	Path	Label	Depth	Deleted	Date Added	Date Updated	MIME Type	Checksum	File Size (bytes)	Number of Children
File	uuid:735e49f3-ac9f-4701-93bd-f44f38a44777	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1992_Moran_s0016.tif	5	FALSE	8/19/14 19:17	8/19/14 20:28	image/tiff	bc03ef1d38d78dbebefc20897b6b3c86	30193866	
File	uuid:0f83a311-1d63-4ea9-92f5-6f0147bf7560	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1992_Moran_s0017.tif	5	FALSE	8/19/14 19:17	8/19/14 20:28	image/tiff	ae6146d7ba0730a3d637ebba83d53b67	30185192	
File	uuid:935f4fd4-cca0-476a-8786-ca4dcea974e3	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1992_Moran_s0018.tif	5	FALSE	8/19/14 19:17	8/19/14 20:29	image/tiff	396d2812be900100eba44ff1c4c100ed	30219492	
File	uuid:c714c9bd-b934-4d74-9554-cf9cba5ed14c	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1992_Moran_s0019.tif	5	FALSE	8/19/14 19:18	8/19/14 20:29	image/tiff	d2f1d231c7857085dac3617b79dd3f2a	30173032	
File	uuid:91c7c078-9f90-4db0-915f-4cb43c9539ea	1992_Moran_s0020.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1992_Moran_s0020.tif"	1992_Moran_s0020.tif	5	FALSE	8/19/14 19:18	8/19/14 20:29	image/tiff	f64c618f0de0fdb782f184f362233901	37543986	
File	uuid:bb485366-6851-4b76-be27-35c41434e34a	Thesis Statement	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/Thesis Statement"	1992_Moran.pdf	5	FALSE	8/19/14 19:18	8/19/14 20:29	application/pdf	4f263fafbb736aebf9f7b69acb50e830	3453301	
Aggregate	uuid:13e2efc3-c47d-4121-a340-6acdbc4c1b9e	Thesis Statement	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement"	1992_Moran	4	FALSE	8/19/14 19:08	8/19/14 19:08				31
File	uuid:f51f3489-a24a-42ef-ade0-bb486cfe3589	Alter Images 2000	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Alter Images 2000"	2000_Alter.pdf	5	FALSE	12/11/15 14:40	12/11/15 14:40	application/pdf	6a3b5183c4b98895594df78b62f41af4	46673178	
File	uuid:01d5d7c1-c0e5-480c-8201-68edd1967007	.BridgeSort	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/.BridgeSort"	.BridgeSort	5	FALSE	8/20/14 5:25	8/20/14 5:59	text/xml	d58aac7465705c9b9a2ac194f683cd75	2758	
File	uuid:1452cf50-eb33-4aeb-9c8a-f99c3c941f9f	2000_Alter_0001.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0001.tif"	2000_Alter_0001.tif	5	FALSE	8/20/14 5:25	8/20/14 6:00	image/tiff	d07d19d3a0e2e0c322beef0a3a59e910	46750139	
File	uuid:6fe70812-21aa-4eda-b9bf-7732e68d8a3d	2000_Alter_0002.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0002.tif"	2000_Alter_0002.tif	5	FALSE	8/20/14 5:25	8/20/14 6:00	image/tiff	fd9bd865873c8047d5eeb558880b471d	100640864	
File	uuid:56317407-1591-4547-8868-053820584c31	2000_Alter_0003.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0003.tif"	2000_Alter_0003.tif	5	FALSE	8/20/14 5:25	8/20/14 6:00	image/tiff	42f576af8284f50523916520b10cfeae	100798920	
File	uuid:eedb6f6d-e37b-4dd6-92f0-ea465a0ba1b0	2000_Alter_0004.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0004.tif"	2000_Alter_0004.tif	5	FALSE	8/20/14 5:27	8/20/14 6:01	image/tiff	58e261b90015795e70f9afdb89360461	100022044	
File	uuid:c935435b-ce9a-4168-82c9-c5cb7c820cdd	2000_Alter_0005.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0005.tif"	2000_Alter_0005.tif	5	FALSE	8/20/14 5:28	8/20/14 6:02	image/tiff	2a2b4112e0449ce1c187d33ce0cbb011	100997496	
File	uuid:fa841b01-21ea-451a-94d4-a5482edbfbe5	2000_Alter_0006.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0006.tif"	2000_Alter_0006.tif	5	FALSE	8/20/14 5:29	8/20/14 6:02	image/tiff	2a6e1b0362ff5851692f299748737026	100252848	
File	uuid:4be38ac0-e257-42b2-9c0d-ff8fe9adf0e5	2000_Alter_0007.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0007.tif"	2000_Alter_0007.tif	5	FALSE	8/20/14 5:29	8/20/14 8:36	image/tiff	f696bb4bdd202587bd26b3a8c70023cf	100563996	
File	uuid:44f63b2a-daac-4f77-8148-2bf5c54cf212	2000_Alter_0008.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0008.tif"	2000_Alter_0008.tif	5	FALSE	8/20/14 5:31	8/20/14 8:36	image/tiff	c20a280e4f624e334aa5ec5bfc857ff4	101005148	
File	uuid:3d187430-d104-4307-b1a7-fc7b2794d675	2000_Alter_0009.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0009.tif"	2000_Alter_0009.tif	5	FALSE	8/20/14 5:31	8/20/14 8:36	image/tiff	c5b82461469c1a784e7e172bc1757da0	101004132	
File	uuid:0e12e42b-7df2-4258-aa79-f859ef89ee01	2000_Alter_0010.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0010.tif"	2000_Alter_0010.tif	5	FALSE	8/20/14 5:33	8/20/14 8:38	image/tiff	1209011e78510c9c340cd866f6828263	101704948	
File	uuid:b7ad0c9e-3ccf-43bf-a1c9-945783029a80	2000_Alter_0011.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0011.tif"	2000_Alter_0011.tif	5	FALSE	8/20/14 5:34	8/20/14 8:38	image/tiff	93ff6473353577a8ad21cfd13523cfb2	100852444	
File	uuid:ae01a175-aba1-4aac-a985-5ab3e034615d	2000_Alter_0012.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0012.tif"	2000_Alter_0012.tif	5	FALSE	8/20/14 5:34	8/20/14 8:38	image/tiff	583527063e7eeb9ed0ce551f378bbd6e	102376044	
File	uuid:b2b54f19-1c65-477c-9169-34ee69d6a015	2000_Alter_0013.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0013.tif"	2000_Alter_0013.tif	5	FALSE	8/20/14 5:35	8/20/14 8:39	image/tiff	89ff7a9bf5d86ffdd2b4992ecb994f6d	101476424	
File	uuid:a2fbf0ea-066f-47fc-8a20-4e849e0de8c5	2000_Alter_0014.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0014.tif"	2000_Alter_0014.tif	5	FALSE	8/20/14 5:36	8/20/14 8:39	image/tiff	72e6e10e16aa48adaa4b2ac776ea2089	101099088	
File	uuid:f5b06ad1-288a-44ac-a0a8-a587435c199f	2000_Alter_0015.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0015.tif"	2000_Alter_0015.tif	5	FALSE	8/20/14 5:36	8/20/14 8:40	image/tiff	a8ebbdf4e46921ed6594770ff50c2dc3	101489116	
File	uuid:07cfc54c-841c-4d09-9f60-e4d49d2cd81b	2000_Alter_0016.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0016.tif"	2000_Alter_0016.tif	5	FALSE	8/20/14 5:37	8/20/14 8:41	image/tiff	6832413e9b6ac0d91ac04d36e8cf1910	101558452	
File	uuid:9963b02c-47df-4179-83b6-6fec8576d1f2	2000_Alter_0017.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0017.tif"	2000_Alter_0017.tif	5	FALSE	8/20/14 5:38	8/20/14 8:41	image/tiff	5a498689214106735173d2cfab254362	102224932	
File	uuid:cb76295c-86fc-442c-9036-6112b50960dd	slide sheet	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/slide sheet"	2000_Alter_0018.tif	5	FALSE	8/20/14 5:38	8/20/14 8:41	image/tiff	fe705680f512da193627ff076d07407a	50080274	
File	uuid:39a33747-a1e7-4c36-a65e-cfde17f82a66	slide sheet	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/slide sheet"	2000_Alter_0019.tif	5	FALSE	8/20/14 5:39	8/20/14 8:42	image/tiff	542973bf0e8ecbffa905c9ece56bf51d	51259058	
File	uuid:e4ce5f12-13d1-4aa2-8a9d-e79acfb0c328	2000_Alter_0020.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0020.tif"	2000_Alter_0020.tif	5	FALSE	8/20/14 5:39	8/20/14 8:42	image/tiff	86014009f262c24f0bdea9e4a7742a3c	45307322	
File	uuid:8e0f7c92-8a22-4bcf-94a4-b37722aec1bd	2000_Alter_0021.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0021.tif"	2000_Alter_0021.tif	5	FALSE	8/20/14 5:40	8/20/14 8:42	image/tiff	cb0428843eb4e1d461e3dacfd0ae85c7	44721662	
File	uuid:b6fc6ddb-0567-404d-bf5b-a8604611d4ca	2000_Alter_0022.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_0022.tif"	2000_Alter_0022.tif	5	FALSE	8/20/14 5:40	8/20/14 8:43	image/tiff	c1babf4a7e4895ee7993350abcf556d2	45526154	
File	uuid:f6faffe9-e6cc-40fa-810a-2864d48f8ca2	"Portrait of my dog, Ariel"	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Portrait of my dog, Ariel"	2000_Alter_s0001.tif	5	FALSE	8/20/14 5:40	8/20/14 8:43	image/tiff	17ea7c82c3f5450e32a511ba5a0c57a4	30900760	
File	uuid:689430b9-ef3a-413a-9199-cbee0c88e19e	"Portrait of, Mathias Sias"	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Portrait of, Mathias Sias"	2000_Alter_s0002.tif	5	FALSE	8/20/14 5:41	8/20/14 8:43	image/tiff	f53a26b8722b0ca1e309ed6a5b77093e	27440776	
File	uuid:cc01ecf0-e4c7-44e9-a208-ce558ca51798	Portrait of my sister Heather	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Portrait of my sister Heather"	2000_Alter_s0003.tif	5	FALSE	8/20/14 5:41	8/20/14 8:44	image/tiff	533961c61e49c7a3ec10c3c2354cae72	31056928	
File	uuid:aa805e89-9e7c-47ed-b5f4-c098c6cf0bf1	Portrait	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Portrait"	2000_Alter_s0004.tif	5	FALSE	8/20/14 5:41	8/20/14 8:44	image/tiff	82300fc6d983b320dd102cd3ebe7b838	30960768	
File	uuid:8fadf4e5-881f-4e09-b296-150feb07bb40	"Portrait of, The Alter Girls"	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Portrait of, The Alter Girls"	2000_Alter_s0005.tif	5	FALSE	8/20/14 5:42	8/20/14 8:44	image/tiff	f5ac148076b9e2e8cc29ec703c0cb06e	30900760	
File	uuid:430e10dd-27f3-404f-9625-a2c7fb830f66	Automatic Love	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Automatic Love"	2000_Alter_s0006.tif	5	FALSE	8/20/14 5:42	8/20/14 8:45	image/tiff	172b582bcb7068599ab685af2724c592	30869440	
File	uuid:3a7d8f1c-219a-4b55-bc72-cd286cadfa2a	Automatic Love is?	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Automatic Love is?"	2000_Alter_s0007.tif	5	FALSE	8/20/14 5:42	8/20/14 8:45	image/tiff	6ded68ea5d004b6973f37f6812d955b6	28288608	
File	uuid:1c555230-1224-43dd-a88c-7c2616f19445	Life Encountering Death	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Life Encountering Death"	2000_Alter_s0008.tif	5	FALSE	8/20/14 5:43	8/20/14 8:45	image/tiff	bdd26be0f28f14060fd15c844bfe0df2	29090192	
File	uuid:bd9f2318-5c18-4f66-9307-dfd0ec6b2cc3	Ashley on Wheels	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Ashley on Wheels"	2000_Alter_s0009.tif	5	FALSE	8/20/14 5:43	8/20/14 8:46	image/tiff	b328b89bf898428615ccd1ff7916c557	30101152	
File	uuid:f35ad4dc-cdce-4c8a-9b6f-00bb12d04b7e	Performing for Jenny	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Performing for Jenny"	2000_Alter_s0010.tif	5	FALSE	8/20/14 5:43	8/20/14 8:46	image/tiff	96cad8b2a81f83c0f4ed355c418bfd51	29824240	
File	uuid:71de320f-c1fc-4c2e-8477-32cfcb684430	Anthropomorphic Alter Girls	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Anthropomorphic Alter Girls"	2000_Alter_s0011.tif	5	FALSE	8/20/14 5:43	8/20/14 8:46	image/tiff	7ed49358c53ea293eb0b4a81b7a996e5	28466624	
File	uuid:b26b51d7-885e-45be-b0e1-216eb8760338	Dancing Chickens	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Dancing Chickens"	2000_Alter_s0012.tif	5	FALSE	8/20/14 5:44	8/20/14 8:47	image/tiff	ec03ebd491b7c7d733b54edaa8da3de1	29474036	
File	uuid:9319972a-a4a1-484b-8aa6-6df86304541d	Jenny's Smile-2	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Jenny's Smile-2"	2000_Alter_s0013.tif	5	FALSE	8/20/14 5:44	8/20/14 8:47	image/tiff	373c128ea3e64b956c50616f466517f6	30640440	
File	uuid:447abfea-cd6e-41ca-a4ff-deec2cae00bd	The Alter Girls	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/The Alter Girls"	2000_Alter_s0014.tif	5	FALSE	8/20/14 5:45	8/20/14 8:47	image/tiff	3b9a5de0286174cab9124ef1bea402e6	30458684	
File	uuid:34a9f25d-7891-4071-95f7-1a8f1ef54b27	Jennifer	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Jennifer"	2000_Alter_s0015.tif	5	FALSE	8/20/14 5:45	8/20/14 8:47	image/tiff	88188e559fe9cc69c491ff4cfc420474	29232008	
File	uuid:7a67505c-7cb9-404d-85e5-d2149c39b98b	Carrie Perform!	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Carrie Perform!"	2000_Alter_s0016.tif	5	FALSE	8/20/14 5:45	8/20/14 8:48	image/tiff	9b2ed3d2f0818f510761f38c8c27cbc4	30497248	
File	uuid:7999fa60-1e66-4b1d-8b77-c9209b6aa155	Cousins-1	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Cousins-1"	2000_Alter_s0017.tif	5	FALSE	8/20/14 5:46	8/20/14 8:48	image/tiff	3dc90f64fac923037bdfa291d4a98a2a	30595064	
File	uuid:2d9ccd27-4c13-4f1d-ab04-8f9ee1dda93a	Cousins-2	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Cousins-2"	2000_Alter_s0018.tif	5	FALSE	8/20/14 5:46	8/20/14 8:48	image/tiff	e48936f47af3d01337106a47f9e53cf1	27095056	
File	uuid:b2aea02d-07b8-4c3a-948c-f9378effeacd	Self Portrait	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Self Portrait"	2000_Alter_s0019.tif	5	FALSE	8/20/14 5:47	8/20/14 8:49	image/tiff	2f3ed727782ab38dd791e43320f36940	30447944	
File	uuid:2737cbad-0221-498a-8191-e1dac56892ea	Pre-drawing (Jenny)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Pre-drawing (Jenny)"	2000_Alter_s0020.tif	5	FALSE	8/20/14 5:47	8/20/14 8:49	image/tiff	7c2bf689907a3f2e6b7be1a8501bffc4	30698492	
File	uuid:3ef55e48-4be9-466f-8b8e-babf38dd35e3	Seduction (the illegal smile)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Seduction (the illegal smile)"	2000_Alter_s0021.tif	5	FALSE	8/20/14 5:48	8/20/14 8:49	image/tiff	3baef1633cd8f6573b7f70850ca4b2b8	29321148	
File	uuid:508b45d1-d607-48a5-8f4e-8480944d1497	Seduction (the illegal smile) (detail)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Seduction (the illegal smile) (detail)"	2000_Alter_s0022.tif	5	FALSE	8/20/14 5:48	8/20/14 8:49	image/tiff	131464d0f4bc41da53319e9f85896364	30085832	
File	uuid:f1364e38-0ffa-4d53-8648-353c5072d221	Did I set a good Example?	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Did I set a good Example?"	2000_Alter_s0023.tif	5	FALSE	8/20/14 5:48	8/20/14 8:50	image/tiff	c16b424212dde0712eab7436dacad7d2	29805792	
File	uuid:f4cdf142-a2b8-473e-a3a3-f0a4fb982c8a	Did I set a good Example? (On Daddy's Lap)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Did I set a good Example? (On Daddy's Lap)"	2000_Alter_s0024.tif	5	FALSE	8/20/14 5:48	8/20/14 8:50	image/tiff	5b774cdf15a542478c61ff6e44c99041	28702120	
File	uuid:39d8ec75-fc29-43a6-b91f-71ccf3e03cb3	Childhood in Purse	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Childhood in Purse"	2000_Alter_s0025.tif	5	FALSE	8/20/14 5:49	8/20/14 8:50	image/tiff	1b68361e2c83d9ebff7ba59e683e1c25	32028280	
File	uuid:0d7e1177-e711-401c-ae14-add15e549f54	Childhood in Purse (detail)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Childhood in Purse (detail)"	2000_Alter_s0026.tif	5	FALSE	8/20/14 5:49	8/20/14 8:51	image/tiff	fc57276ed101c97eb7636c7469b0c563	30275128	
File	uuid:da625bf9-325c-4807-90e8-7bb4c1897007	Childhood in Purse	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Childhood in Purse"	2000_Alter_s0027.tif	5	FALSE	8/20/14 5:49	8/20/14 8:51	image/tiff	b77825dfcf4ce876341f080584b80a14	30869440	
File	uuid:3e3104e2-d8e1-40a0-ac32-0941acacd26a	Childhood in Purse (detail)	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/Childhood in Purse (detail)"	2000_Alter_s0028.tif	5	FALSE	8/20/14 5:49	8/20/14 8:51	image/tiff	d950579d1d1579cc5dea1eae3258cddb	30834064	
File	uuid:4e0b1284-b14c-47e4-b2c3-2ee032a4820e	2000_Alter_s0029.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000/2000_Alter_s0029.tif"	2000_Alter_s0029.tif	5	FALSE	8/20/14 5:50	8/20/14 8:52	image/tiff	965042068f49dd8abee3cdebe3b21a39	37543986	
Aggregate	uuid:15afbe7a-4954-4425-97c2-a1d66147ae00	Alter Images 2000	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Alter Images 2000"	2000_Alter	4	FALSE	8/20/14 5:25	8/20/14 5:25				53
File	uuid:5301b883-30dc-4938-8f4a-9119143916a3	1987_Bauer_0001.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0001.tif"	1987_Bauer_0001.tif	5	FALSE	8/19/14 13:17	8/19/14 13:40	image/tiff	fb869c27725ed03762fbf78f879af05a	47627384	
File	uuid:a68fb8fe-18f5-42e6-936e-fd7f4af3a4ee	1987_Bauer_0002.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0002.tif"	1987_Bauer_0002.tif	5	FALSE	8/19/14 13:17	8/19/14 13:40	image/tiff	c4535991282d83fa02b12d9f5ce5f5ab	47921177	
File	uuid:383191d9-f295-4655-bdd3-5637346066fa	1987_Bauer_0003.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0003.tif"	1987_Bauer_0003.tif	5	FALSE	8/19/14 13:17	8/19/14 13:40	image/tiff	1035d8254f6019ccde2570b6bee7614a	47760260	
File	uuid:70b669a4-ee38-41cd-a011-bf35718410e3	1987_Bauer_0004.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0004.tif"	1987_Bauer_0004.tif	5	FALSE	8/19/14 13:18	8/19/14 13:41	image/tiff	23dfd2621cc14022ca9f5a6ec6c2f4f7	47944454	
File	uuid:4ffcf3ed-80f8-463b-b332-dd09c209af08	1987_Bauer_0005.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0005.tif"	1987_Bauer_0005.tif	5	FALSE	8/19/14 13:18	8/19/14 13:41	image/tiff	34b6148fd048021283f4c4e884cf87dc	47688314	
File	uuid:cf5bd358-4675-4425-bc35-d00ad0e2a960	1987_Bauer_0006.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0006.tif"	1987_Bauer_0006.tif	5	FALSE	8/19/14 13:19	8/19/14 13:41	image/tiff	13b1faed69a5912aa6d1f1a5453ca69a	47986106	
File	uuid:341d01f0-f1a8-406b-af7b-92dc23080cdb	1987_Bauer_0007.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0007.tif"	1987_Bauer_0007.tif	5	FALSE	8/19/14 13:19	8/19/14 13:42	image/tiff	748fb25dc882498617cfbe91f5d9996d	47767394	
File	uuid:32f4409c-075c-4f4a-a3b9-ab6dd6158ee2	1987_Bauer_0008.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0008.tif"	1987_Bauer_0008.tif	5	FALSE	8/19/14 13:20	8/19/14 13:42	image/tiff	6b617219ab13b0d8406b5d58c065a912	25314809	
File	uuid:200ca6c0-05ad-4722-b4a2-e2d3e78a8eb6	1987_Bauer_0009.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0009.tif"	1987_Bauer_0009.tif	5	FALSE	8/19/14 13:20	8/19/14 13:42	image/tiff	fb57f81ab7505cd36ccd09e1fd670be7	47729786	
File	uuid:3d1531c9-2e15-430d-9777-227a658a8951	1987_Bauer_0010.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0010.tif"	1987_Bauer_0010.tif	5	FALSE	8/19/14 13:20	8/19/14 13:44	image/tiff	6646d84fd787bd55a31b19b8a431a344	44920814	
File	uuid:b915ee1e-9e1c-47aa-ace4-38b3172e50ba	1987_Bauer_0011.tif	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/1987_Bauer_0011.tif"	1987_Bauer_0011.tif	5	FALSE	8/19/14 13:21	8/19/14 13:44	image/tiff	d485bc744051271b90373acc299c0b3e	47446214	
File	uuid:5de1906e-cb76-4111-85ea-7ae778034e52	slide sheet	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/slide sheet"	1987_Bauer_0012.tif	5	FALSE	8/19/14 13:21	8/19/14 13:44	image/tiff	06ab72d156f6f7927ae7810a31805b34	52300517	
File	uuid:09fe1047-65a0-4da6-9b77-3428872d7a2d	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1987_Bauer_p0001.tif	5	FALSE	8/19/14 13:22	8/19/14 13:45	image/tiff	54506e7c29e397fe4ec4a4938633b9c0	29312748	
File	uuid:266eab9f-939b-4d2b-8ed2-e8beb3b9c7b1	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1987_Bauer_p0002.tif	5	FALSE	8/19/14 13:22	8/19/14 13:45	image/tiff	94a701d575d098cb52d154832dfdbac3	29152088	
File	uuid:42ee4195-eb91-4cae-bde0-bb53373cde9a	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1987_Bauer_p0003.tif	5	FALSE	8/19/14 13:22	8/19/14 13:45	image/tiff	b54e1d888d8860e447e6a0f02c1267f7	29408760	
File	uuid:8f1e40ad-8eb0-41fc-a9d5-50ff145dd180	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1987_Bauer_p0004.tif	5	FALSE	8/19/14 13:23	8/19/14 13:46	image/tiff	088a5c0e9c98c819b766f0cfb3d85ed2	29359796	
File	uuid:ea1f60a5-9113-4f69-ac41-345e6f8b63b8	title unknown	"/Collections/Master's Papers/Art MFA Theses/Studio Art MFA Projects, 1972-2003/Thesis Statement/title unknown"	1987_Bauer_p0005.tif	5	FALSE	8/19/14 13:23	8/19/14 13:46	image/tiff	7395d5f968996372cd70fb5f30507c1f	29310488	
